[{'label': 'sadness', 'score': 0.9200335144996643}, {'label': 'disappointment', 'score': 0.04467884078621864}, {'label': 'anger', 'score': 0.0121521120890975}, {'label': 'neutral', 'score': 0.010963325388729572}, {'label': 'annoyance', 'score': 0.004911137744784355}]
[{'label': 'neutral', 'score': 0.5981457829475403}, {'label': 'disappointment', 'score': 0.3290818929672241}, {'label': 'sadness', 'score': 0.04222703352570534}, {'label': 'annoyance', 'score': 0.011849682778120041}, {'label': 'optimism', 'score': 0.006319004110991955}]
[{'label': 'neutral', 'score': 0.8915871977806091}, {'label': 'disappointment', 'score': 0.05389285087585449}, {'label': 'sadness', 'score': 0.01738588884472847}, {'label': 'annoyance', 'score': 0.016688834875822067}, {'label': 'anger', 'score': 0.004726417828351259}]
[{'label': 'neutral', 'score': 0.9868890047073364}, {'label': 'disappointment', 'score': 0.004248963203281164}, {'label': 'sadness', 'score': 0.0031170339789241552}, {'label': 'optimism', 'score': 0.0013856642181053758}, {'label': 'annoyance', 'score': 0.0011921405093744397}]
[{'label': 'neutral', 'score': 0.9755353331565857}, {'label': 'sadness', 'score': 0.0060331495478749275}, {'label': 'optimism', 'score': 0.0036100316792726517}, {'label': 'disappointment', 'score': 0.003553639864549041}, {'label': 'annoyance', 'score': 0.0033050121273845434}]
[{'label': 'neutral', 'score': 0.974968671798706}, {'label': 'sadness', 'score': 0.005445488728582859}, {'label': 'disappointment', 'score': 0.003970049321651459}, {'label': 'annoyance', 'score': 0.0037408508360385895}, {'label': 'optimism', 'score': 0.003609504085034132}]
[{'label': 'neutral', 'score': 0.9783288240432739}, {'label': 'optimism', 'score': 0.006463308818638325}, {'label': 'annoyance', 'score': 0.003257674863561988}, {'label': 'sadness', 'score': 0.00281426589936018}, {'label': 'disappointment', 'score': 0.0026468310970813036}]
[{'label': 'neutral', 'score': 0.98017418384552}, {'label': 'optimism', 'score': 0.005570049863308668}, {'label': 'disappointment', 'score': 0.0033276407048106194}, {'label': 'annoyance', 'score': 0.003213572781533003}, {'label': 'sadness', 'score': 0.0027420276310294867}]
[{'label': 'neutral', 'score': 0.9764358401298523}, {'label': 'annoyance', 'score': 0.00854263361543417}, {'label': 'anger', 'score': 0.003752748714759946}, {'label': 'optimism', 'score': 0.003196330275386572}, {'label': 'disappointment', 'score': 0.0025839905720204115}]
[{'label': 'neutral', 'score': 0.9714238047599792}, {'label': 'annoyance', 'score': 0.01328332256525755}, {'label': 'anger', 'score': 0.004569165408611298}, {'label': 'optimism', 'score': 0.0038903579115867615}, {'label': 'disappointment', 'score': 0.0023037672508507967}]
[{'label': 'neutral', 'score': 0.847650408744812}, {'label': 'annoyance', 'score': 0.07875261455774307}, {'label': 'anger', 'score': 0.05347561091184616}, {'label': 'optimism', 'score': 0.006350115407258272}, {'label': 'disappointment', 'score': 0.00450034299865365}]
[{'label': 'neutral', 'score': 0.8645610809326172}, {'label': 'annoyance', 'score': 0.06897846609354019}, {'label': 'anger', 'score': 0.04645267501473427}, {'label': 'disappointment', 'score': 0.006528688594698906}, {'label': 'optimism', 'score': 0.003955416847020388}]
[{'label': 'neutral', 'score': 0.9152319431304932}, {'label': 'annoyance', 'score': 0.04832422360777855}, {'label': 'anger', 'score': 0.022562846541404724}, {'label': 'disappointment', 'score': 0.004049003589898348}, {'label': 'optimism', 'score': 0.0029405916575342417}]
[{'label': 'neutral', 'score': 0.9230872392654419}, {'label': 'annoyance', 'score': 0.029576977714896202}, {'label': 'anger', 'score': 0.01667664758861065}, {'label': 'admiration', 'score': 0.010276462882757187}, {'label': 'disappointment', 'score': 0.007482541725039482}]
[{'label': 'neutral', 'score': 0.977605938911438}, {'label': 'disappointment', 'score': 0.004576605744659901}, {'label': 'annoyance', 'score': 0.00419601472094655}, {'label': 'admiration', 'score': 0.0036043222062289715}, {'label': 'anger', 'score': 0.0027534367982298136}]
[{'label': 'neutral', 'score': 0.9613519310951233}, {'label': 'annoyance', 'score': 0.01178960781544447}, {'label': 'disappointment', 'score': 0.011184291914105415}, {'label': 'anger', 'score': 0.003658818081021309}, {'label': 'sadness', 'score': 0.0030417137313634157}]
[{'label': 'neutral', 'score': 0.9468206763267517}, {'label': 'disappointment', 'score': 0.018436796963214874}, {'label': 'annoyance', 'score': 0.014895322732627392}, {'label': 'anger', 'score': 0.0041916221380233765}, {'label': 'sadness', 'score': 0.003885784884914756}]
[{'label': 'neutral', 'score': 0.9620072245597839}, {'label': 'disappointment', 'score': 0.013077009469270706}, {'label': 'annoyance', 'score': 0.008521903306245804}, {'label': 'admiration', 'score': 0.0034822856541723013}, {'label': 'anger', 'score': 0.002916263183578849}]
[{'label': 'neutral', 'score': 0.9323939085006714}, {'label': 'disappointment', 'score': 0.03275156021118164}, {'label': 'annoyance', 'score': 0.008168043568730354}, {'label': 'admiration', 'score': 0.007468845695257187}, {'label': 'optimism', 'score': 0.006268583703786135}]
[{'label': 'neutral', 'score': 0.9315701127052307}, {'label': 'disappointment', 'score': 0.02185726724565029}, {'label': 'admiration', 'score': 0.019348908215761185}, {'label': 'annoyance', 'score': 0.00822084117680788}, {'label': 'optimism', 'score': 0.007964903488755226}]
[{'label': 'neutral', 'score': 0.8314677476882935}, {'label': 'disappointment', 'score': 0.07173969596624374}, {'label': 'admiration', 'score': 0.04647526144981384}, {'label': 'annoyance', 'score': 0.023470668122172356}, {'label': 'anger', 'score': 0.006676221266388893}]
[{'label': 'neutral', 'score': 0.8606197834014893}, {'label': 'admiration', 'score': 0.07220549881458282}, {'label': 'disappointment', 'score': 0.031852465122938156}, {'label': 'annoyance', 'score': 0.012915557250380516}, {'label': 'optimism', 'score': 0.006261458620429039}]
[{'label': 'neutral', 'score': 0.8514214158058167}, {'label': 'admiration', 'score': 0.10857371985912323}, {'label': 'disappointment', 'score': 0.011381872929632664}, {'label': 'annoyance', 'score': 0.006993976887315512}, {'label': 'optimism', 'score': 0.00610875990241766}]
[{'label': 'neutral', 'score': 0.8592170476913452}, {'label': 'admiration', 'score': 0.11297527700662613}, {'label': 'optimism', 'score': 0.006145151797682047}, {'label': 'disappointment', 'score': 0.0056753517128527164}, {'label': 'annoyance', 'score': 0.004338736645877361}]
[{'label': 'neutral', 'score': 0.9321856498718262}, {'label': 'admiration', 'score': 0.05327708274126053}, {'label': 'optimism', 'score': 0.004136398434638977}, {'label': 'annoyance', 'score': 0.0022414824925363064}, {'label': 'disappointment', 'score': 0.0017834698082879186}]
[{'label': 'neutral', 'score': 0.8989149928092957}, {'label': 'admiration', 'score': 0.08691246062517166}, {'label': 'optimism', 'score': 0.0047650448977947235}, {'label': 'annoyance', 'score': 0.0016304488526657224}, {'label': 'approval', 'score': 0.0012616366147994995}]
[{'label': 'neutral', 'score': 0.864544153213501}, {'label': 'admiration', 'score': 0.11988328397274017}, {'label': 'optimism', 'score': 0.0031067568343132734}, {'label': 'annoyance', 'score': 0.0028880080208182335}, {'label': 'anger', 'score': 0.001960223075002432}]
[{'label': 'neutral', 'score': 0.8896340131759644}, {'label': 'admiration', 'score': 0.09252353757619858}, {'label': 'annoyance', 'score': 0.005412376951426268}, {'label': 'optimism', 'score': 0.0022018030285835266}, {'label': 'anger', 'score': 0.002043989021331072}]
[{'label': 'neutral', 'score': 0.6078163981437683}, {'label': 'admiration', 'score': 0.3743346929550171}, {'label': 'annoyance', 'score': 0.002964640036225319}, {'label': 'optimism', 'score': 0.0028148838318884373}, {'label': 'approval', 'score': 0.0025842036120593548}]
[{'label': 'neutral', 'score': 0.5764434933662415}, {'label': 'admiration', 'score': 0.4033707082271576}, {'label': 'disappointment', 'score': 0.004256858956068754}, {'label': 'annoyance', 'score': 0.003373201470822096}, {'label': 'approval', 'score': 0.002306499518454075}]
[{'label': 'neutral', 'score': 0.8184090852737427}, {'label': 'admiration', 'score': 0.16062434017658234}, {'label': 'annoyance', 'score': 0.004759842995554209}, {'label': 'disappointment', 'score': 0.004022881388664246}, {'label': 'anger', 'score': 0.002117305062711239}]
[{'label': 'neutral', 'score': 0.922463595867157}, {'label': 'admiration', 'score': 0.05746346712112427}, {'label': 'annoyance', 'score': 0.004609866067767143}, {'label': 'disappointment', 'score': 0.003906652797013521}, {'label': 'anger', 'score': 0.0024572378024458885}]
[{'label': 'neutral', 'score': 0.9771353006362915}, {'label': 'admiration', 'score': 0.010358227416872978}, {'label': 'annoyance', 'score': 0.003295776667073369}, {'label': 'anger', 'score': 0.0027244240045547485}, {'label': 'disappointment', 'score': 0.00127040792722255}]
[{'label': 'neutral', 'score': 0.9625245928764343}, {'label': 'admiration', 'score': 0.023264631628990173}, {'label': 'annoyance', 'score': 0.003764393273741007}, {'label': 'disappointment', 'score': 0.0026885000988841057}, {'label': 'anger', 'score': 0.0015302420360967517}]
[{'label': 'neutral', 'score': 0.952604353427887}, {'label': 'annoyance', 'score': 0.015649959444999695}, {'label': 'admiration', 'score': 0.011429976671934128}, {'label': 'anger', 'score': 0.011031697504222393}, {'label': 'optimism', 'score': 0.0021955452393740416}]
[{'label': 'neutral', 'score': 0.951075553894043}, {'label': 'anger', 'score': 0.013647935353219509}, {'label': 'annoyance', 'score': 0.013300630263984203}, {'label': 'admiration', 'score': 0.011344215832650661}, {'label': 'optimism', 'score': 0.0039876531809568405}]
[{'label': 'neutral', 'score': 0.9138116240501404}, {'label': 'annoyance', 'score': 0.0258876234292984}, {'label': 'anger', 'score': 0.024513734504580498}, {'label': 'admiration', 'score': 0.019240226596593857}, {'label': 'disappointment', 'score': 0.004607676528394222}]
[{'label': 'neutral', 'score': 0.9415236711502075}, {'label': 'disappointment', 'score': 0.014676918275654316}, {'label': 'admiration', 'score': 0.011774202808737755}, {'label': 'annoyance', 'score': 0.010382680222392082}, {'label': 'anger', 'score': 0.007344491314142942}]
[{'label': 'neutral', 'score': 0.9336204528808594}, {'label': 'disappointment', 'score': 0.014871508814394474}, {'label': 'admiration', 'score': 0.01453519519418478}, {'label': 'annoyance', 'score': 0.011678766459226608}, {'label': 'anger', 'score': 0.008257712237536907}]
[{'label': 'neutral', 'score': 0.9482589960098267}, {'label': 'admiration', 'score': 0.011182819493114948}, {'label': 'disappointment', 'score': 0.011173038743436337}, {'label': 'annoyance', 'score': 0.007859587669372559}, {'label': 'optimism', 'score': 0.006182018201798201}]
[{'label': 'neutral', 'score': 0.969228208065033}, {'label': 'admiration', 'score': 0.008642183616757393}, {'label': 'optimism', 'score': 0.004744666628539562}, {'label': 'disappointment', 'score': 0.0024085904005914927}, {'label': 'anger', 'score': 0.0021313077304512262}]
[{'label': 'neutral', 'score': 0.9637776613235474}, {'label': 'disappointment', 'score': 0.007013767957687378}, {'label': 'optimism', 'score': 0.006885085254907608}, {'label': 'sadness', 'score': 0.003908983897417784}, {'label': 'admiration', 'score': 0.0030605734791606665}]
[{'label': 'neutral', 'score': 0.9588629007339478}, {'label': 'optimism', 'score': 0.010019179433584213}, {'label': 'disappointment', 'score': 0.00884933490306139}, {'label': 'annoyance', 'score': 0.004014409612864256}, {'label': 'admiration', 'score': 0.0032965578138828278}]
[{'label': 'neutral', 'score': 0.9600039720535278}, {'label': 'optimism', 'score': 0.012465148232877254}, {'label': 'admiration', 'score': 0.01240974385291338}, {'label': 'disappointment', 'score': 0.003051821608096361}, {'label': 'caring', 'score': 0.0028861539904028177}]
[{'label': 'neutral', 'score': 0.9154379963874817}, {'label': 'admiration', 'score': 0.06655149906873703}, {'label': 'optimism', 'score': 0.0073640295304358006}, {'label': 'annoyance', 'score': 0.0016134065808728337}, {'label': 'anger', 'score': 0.0015626505482941866}]
[{'label': 'neutral', 'score': 0.8381666541099548}, {'label': 'admiration', 'score': 0.145038440823555}, {'label': 'optimism', 'score': 0.006380339618772268}, {'label': 'annoyance', 'score': 0.0014850461157038808}, {'label': 'approval', 'score': 0.001367422635667026}]
[{'label': 'neutral', 'score': 0.8317806720733643}, {'label': 'admiration', 'score': 0.14963914453983307}, {'label': 'optimism', 'score': 0.0066086603328585625}, {'label': 'annoyance', 'score': 0.001806248794309795}, {'label': 'gratitude', 'score': 0.0015689812134951353}]
[{'label': 'neutral', 'score': 0.9730422496795654}, {'label': 'admiration', 'score': 0.009648661129176617}, {'label': 'optimism', 'score': 0.005777666345238686}, {'label': 'disappointment', 'score': 0.003111800644546747}, {'label': 'realization', 'score': 0.001455990131944418}]
[{'label': 'neutral', 'score': 0.9692463278770447}, {'label': 'admiration', 'score': 0.012803168036043644}, {'label': 'annoyance', 'score': 0.00572830718010664}, {'label': 'disappointment', 'score': 0.0028027191292494535}, {'label': 'optimism', 'score': 0.0023966357111930847}]
[{'label': 'neutral', 'score': 0.8772933483123779}, {'label': 'annoyance', 'score': 0.06416752934455872}, {'label': 'anger', 'score': 0.021217620000243187}, {'label': 'admiration', 'score': 0.01820569671690464}, {'label': 'disappointment', 'score': 0.0077494471333920956}]
[{'label': 'neutral', 'score': 0.8536158800125122}, {'label': 'annoyance', 'score': 0.05319971218705177}, {'label': 'anger', 'score': 0.04745211452245712}, {'label': 'admiration', 'score': 0.023462658748030663}, {'label': 'disappointment', 'score': 0.00822565145790577}]
[{'label': 'neutral', 'score': 0.8798297047615051}, {'label': 'anger', 'score': 0.04493860900402069}, {'label': 'annoyance', 'score': 0.044122837483882904}, {'label': 'admiration', 'score': 0.014323906973004341}, {'label': 'disappointment', 'score': 0.0037586952093988657}]
[{'label': 'neutral', 'score': 0.9465530514717102}, {'label': 'anger', 'score': 0.02045372687280178}, {'label': 'annoyance', 'score': 0.012763692066073418}, {'label': 'admiration', 'score': 0.006720296572893858}, {'label': 'optimism', 'score': 0.00447078188881278}]
[{'label': 'neutral', 'score': 0.9539086818695068}, {'label': 'annoyance', 'score': 0.010714726522564888}, {'label': 'admiration', 'score': 0.008997462689876556}, {'label': 'anger', 'score': 0.008302566595375538}, {'label': 'optimism', 'score': 0.0036354095209389925}]
[{'label': 'neutral', 'score': 0.958895742893219}, {'label': 'admiration', 'score': 0.014206355437636375}, {'label': 'annoyance', 'score': 0.005504458677023649}, {'label': 'anger', 'score': 0.0054149506613612175}, {'label': 'optimism', 'score': 0.0026892838068306446}]
[{'label': 'neutral', 'score': 0.9705436825752258}, {'label': 'annoyance', 'score': 0.006951920222491026}, {'label': 'disappointment', 'score': 0.004929696209728718}, {'label': 'admiration', 'score': 0.0036701327189803123}, {'label': 'anger', 'score': 0.0029089937452226877}]
[{'label': 'neutral', 'score': 0.9163396954536438}, {'label': 'annoyance', 'score': 0.03515879437327385}, {'label': 'disappointment', 'score': 0.016921691596508026}, {'label': 'anger', 'score': 0.009365258738398552}, {'label': 'admiration', 'score': 0.004524148069322109}]
[{'label': 'neutral', 'score': 0.9346854090690613}, {'label': 'annoyance', 'score': 0.023961272090673447}, {'label': 'disappointment', 'score': 0.014144480228424072}, {'label': 'anger', 'score': 0.007894866168498993}, {'label': 'optimism', 'score': 0.003956821747124195}]
[{'label': 'neutral', 'score': 0.8634880185127258}, {'label': 'annoyance', 'score': 0.07669086009263992}, {'label': 'disappointment', 'score': 0.026140935719013214}, {'label': 'anger', 'score': 0.013377164490520954}, {'label': 'optimism', 'score': 0.004320393316447735}]
[{'label': 'neutral', 'score': 0.8415831327438354}, {'label': 'annoyance', 'score': 0.07483988255262375}, {'label': 'disappointment', 'score': 0.051259517669677734}, {'label': 'optimism', 'score': 0.009082291275262833}, {'label': 'anger', 'score': 0.005626261234283447}]
[{'label': 'neutral', 'score': 0.9334137439727783}, {'label': 'admiration', 'score': 0.017384463921189308}, {'label': 'disappointment', 'score': 0.014565504156053066}, {'label': 'annoyance', 'score': 0.011636455543339252}, {'label': 'optimism', 'score': 0.00635108444839716}]
[{'label': 'neutral', 'score': 0.9434139728546143}, {'label': 'admiration', 'score': 0.031318485736846924}, {'label': 'optimism', 'score': 0.009122532792389393}, {'label': 'approval', 'score': 0.003020253498107195}, {'label': 'disappointment', 'score': 0.0025171239394694567}]
[{'label': 'neutral', 'score': 0.8782770037651062}, {'label': 'admiration', 'score': 0.10400713980197906}, {'label': 'optimism', 'score': 0.005594627466052771}, {'label': 'approval', 'score': 0.0032522387336939573}, {'label': 'gratitude', 'score': 0.0015980280004441738}]
[{'label': 'neutral', 'score': 0.9351381063461304}, {'label': 'admiration', 'score': 0.048150237649679184}, {'label': 'optimism', 'score': 0.006257543805986643}, {'label': 'approval', 'score': 0.0019052124116569757}, {'label': 'confusion', 'score': 0.0010147261200472713}]
[{'label': 'neutral', 'score': 0.9302476644515991}, {'label': 'admiration', 'score': 0.05038017779588699}, {'label': 'optimism', 'score': 0.006928639020770788}, {'label': 'approval', 'score': 0.0027346438728272915}, {'label': 'gratitude', 'score': 0.0014713159762322903}]
[{'label': 'neutral', 'score': 0.9453977942466736}, {'label': 'optimism', 'score': 0.022639382630586624}, {'label': 'admiration', 'score': 0.010238172486424446}, {'label': 'disappointment', 'score': 0.007902505807578564}, {'label': 'annoyance', 'score': 0.0017392761074006557}]
[{'label': 'neutral', 'score': 0.9070123434066772}, {'label': 'disappointment', 'score': 0.03707712143659592}, {'label': 'optimism', 'score': 0.01873178966343403}, {'label': 'admiration', 'score': 0.012837906368076801}, {'label': 'realization', 'score': 0.004877061583101749}]
[{'label': 'neutral', 'score': 0.7698458433151245}, {'label': 'admiration', 'score': 0.1751265525817871}, {'label': 'optimism', 'score': 0.01334999781101942}, {'label': 'realization', 'score': 0.006840316578745842}, {'label': 'annoyance', 'score': 0.005411324091255665}]
[{'label': 'neutral', 'score': 0.5893127918243408}, {'label': 'admiration', 'score': 0.3701633810997009}, {'label': 'pride', 'score': 0.008371873758733273}, {'label': 'optimism', 'score': 0.007778913248330355}, {'label': 'realization', 'score': 0.0031198211945593357}]
[{'label': 'neutral', 'score': 0.6552154421806335}, {'label': 'admiration', 'score': 0.31605786085128784}, {'label': 'pride', 'score': 0.0070579033344984055}, {'label': 'optimism', 'score': 0.004343040753155947}, {'label': 'anger', 'score': 0.0032307980582118034}]
[{'label': 'neutral', 'score': 0.8314428329467773}, {'label': 'admiration', 'score': 0.13863058388233185}, {'label': 'pride', 'score': 0.006396871525794268}, {'label': 'anger', 'score': 0.005253013223409653}, {'label': 'optimism', 'score': 0.004522711969912052}]
[{'label': 'neutral', 'score': 0.8056891560554504}, {'label': 'admiration', 'score': 0.14186027646064758}, {'label': 'anger', 'score': 0.01959681697189808}, {'label': 'pride', 'score': 0.00933495070785284}, {'label': 'annoyance', 'score': 0.00646544061601162}]
[{'label': 'neutral', 'score': 0.7223683595657349}, {'label': 'anger', 'score': 0.10175164043903351}, {'label': 'admiration', 'score': 0.09927496314048767}, {'label': 'annoyance', 'score': 0.03348357975482941}, {'label': 'pride', 'score': 0.013403939083218575}]
[{'label': 'neutral', 'score': 0.8534027934074402}, {'label': 'admiration', 'score': 0.05813487991690636}, {'label': 'anger', 'score': 0.047839872539043427}, {'label': 'annoyance', 'score': 0.016949154436588287}, {'label': 'optimism', 'score': 0.006192091852426529}]
[{'label': 'neutral', 'score': 0.9505435824394226}, {'label': 'admiration', 'score': 0.022761430591344833}, {'label': 'anger', 'score': 0.007631482556462288}, {'label': 'optimism', 'score': 0.0052900114096701145}, {'label': 'annoyance', 'score': 0.00284629431553185}]
[{'label': 'neutral', 'score': 0.9519327878952026}, {'label': 'admiration', 'score': 0.023626599460840225}, {'label': 'realization', 'score': 0.004068444948643446}, {'label': 'optimism', 'score': 0.0037334722001105547}, {'label': 'approval', 'score': 0.00330940680578351}]
[{'label': 'neutral', 'score': 0.9142851233482361}, {'label': 'admiration', 'score': 0.039431001991033554}, {'label': 'realization', 'score': 0.008430704474449158}, {'label': 'optimism', 'score': 0.006206936202943325}, {'label': 'anger', 'score': 0.0059857745654881}]
[{'label': 'neutral', 'score': 0.8928318619728088}, {'label': 'admiration', 'score': 0.08666858077049255}, {'label': 'optimism', 'score': 0.004770791623741388}, {'label': 'approval', 'score': 0.003633815562352538}, {'label': 'anger', 'score': 0.002209292259067297}]
[{'label': 'neutral', 'score': 0.8723463416099548}, {'label': 'admiration', 'score': 0.10776391625404358}, {'label': 'optimism', 'score': 0.003820601850748062}, {'label': 'approval', 'score': 0.003341410541906953}, {'label': 'anger', 'score': 0.002719242824241519}]
[{'label': 'neutral', 'score': 0.9710988402366638}, {'label': 'admiration', 'score': 0.0112037668004632}, {'label': 'curiosity', 'score': 0.0065491837449371815}, {'label': 'optimism', 'score': 0.002821049652993679}, {'label': 'confusion', 'score': 0.002122110454365611}]
[{'label': 'neutral', 'score': 0.9528383612632751}, {'label': 'admiration', 'score': 0.022236980497837067}, {'label': 'optimism', 'score': 0.009869390167295933}, {'label': 'anger', 'score': 0.005272888578474522}, {'label': 'annoyance', 'score': 0.0029051073361188173}]
[{'label': 'neutral', 'score': 0.928216814994812}, {'label': 'admiration', 'score': 0.03422502428293228}, {'label': 'optimism', 'score': 0.016353003680706024}, {'label': 'anger', 'score': 0.00410648575052619}, {'label': 'annoyance', 'score': 0.004045695997774601}]
[{'label': 'neutral', 'score': 0.928085446357727}, {'label': 'admiration', 'score': 0.029688851907849312}, {'label': 'disappointment', 'score': 0.013490511104464531}, {'label': 'optimism', 'score': 0.01039216946810484}, {'label': 'annoyance', 'score': 0.003775759134441614}]
[{'label': 'neutral', 'score': 0.9576767683029175}, {'label': 'admiration', 'score': 0.01573168858885765}, {'label': 'disappointment', 'score': 0.00925335194915533}, {'label': 'optimism', 'score': 0.005799564067274332}, {'label': 'approval', 'score': 0.0023078182712197304}]
[{'label': 'neutral', 'score': 0.9614085555076599}, {'label': 'love', 'score': 0.00932495016604662}, {'label': 'optimism', 'score': 0.00523646455258131}, {'label': 'disappointment', 'score': 0.00511331157758832}, {'label': 'admiration', 'score': 0.004730156622827053}]
[{'label': 'neutral', 'score': 0.9530777335166931}, {'label': 'admiration', 'score': 0.011740660294890404}, {'label': 'optimism', 'score': 0.011681132949888706}, {'label': 'anger', 'score': 0.00465872697532177}, {'label': 'love', 'score': 0.0043965550139546394}]
[{'label': 'neutral', 'score': 0.9270020127296448}, {'label': 'admiration', 'score': 0.049367308616638184}, {'label': 'optimism', 'score': 0.005592798348516226}, {'label': 'love', 'score': 0.0028983501251786947}, {'label': 'anger', 'score': 0.00252795172855258}]
[{'label': 'neutral', 'score': 0.9148796200752258}, {'label': 'anger', 'score': 0.02666199952363968}, {'label': 'annoyance', 'score': 0.021240627393126488}, {'label': 'admiration', 'score': 0.01330587174743414}, {'label': 'optimism', 'score': 0.010370838455855846}]
[{'label': 'neutral', 'score': 0.6745109558105469}, {'label': 'anger', 'score': 0.19365078210830688}, {'label': 'admiration', 'score': 0.06915056705474854}, {'label': 'annoyance', 'score': 0.03463739529252052}, {'label': 'optimism', 'score': 0.008841682225465775}]
[{'label': 'neutral', 'score': 0.7261685729026794}, {'label': 'anger', 'score': 0.17352385818958282}, {'label': 'admiration', 'score': 0.052556414157152176}, {'label': 'annoyance', 'score': 0.0246657133102417}, {'label': 'optimism', 'score': 0.006387477740645409}]
[{'label': 'neutral', 'score': 0.924310564994812}, {'label': 'anger', 'score': 0.03399825468659401}, {'label': 'optimism', 'score': 0.01278267614543438}, {'label': 'admiration', 'score': 0.011075342074036598}, {'label': 'annoyance', 'score': 0.0075238849967718124}]
[{'label': 'neutral', 'score': 0.9150245189666748}, {'label': 'anger', 'score': 0.03951048478484154}, {'label': 'optimism', 'score': 0.01311409566551447}, {'label': 'admiration', 'score': 0.012271529994904995}, {'label': 'annoyance', 'score': 0.008470061235129833}]
[{'label': 'neutral', 'score': 0.858012855052948}, {'label': 'admiration', 'score': 0.046577975153923035}, {'label': 'anger', 'score': 0.044607244431972504}, {'label': 'love', 'score': 0.012800830416381359}, {'label': 'optimism', 'score': 0.011703545227646828}]
[{'label': 'neutral', 'score': 0.8615573048591614}, {'label': 'admiration', 'score': 0.058875672519207}, {'label': 'anger', 'score': 0.031364742666482925}, {'label': 'love', 'score': 0.01191185973584652}, {'label': 'optimism', 'score': 0.009641974233090878}]
[{'label': 'neutral', 'score': 0.9585205912590027}, {'label': 'admiration', 'score': 0.019870325922966003}, {'label': 'optimism', 'score': 0.005915438756346703}, {'label': 'disappointment', 'score': 0.0030155088752508163}, {'label': 'anger', 'score': 0.0020698586013168097}]
[{'label': 'neutral', 'score': 0.9222387671470642}, {'label': 'optimism', 'score': 0.032466694712638855}, {'label': 'admiration', 'score': 0.02419179119169712}, {'label': 'desire', 'score': 0.005719018634408712}, {'label': 'anger', 'score': 0.003318819683045149}]
[{'label': 'neutral', 'score': 0.9335681200027466}, {'label': 'optimism', 'score': 0.0377618633210659}, {'label': 'admiration', 'score': 0.012342163361608982}, {'label': 'desire', 'score': 0.005420294590294361}, {'label': 'anger', 'score': 0.001932437065988779}]
[{'label': 'neutral', 'score': 0.9228551983833313}, {'label': 'optimism', 'score': 0.03018890880048275}, {'label': 'admiration', 'score': 0.029492327943444252}, {'label': 'desire', 'score': 0.0053561897948384285}, {'label': 'anger', 'score': 0.002379702404141426}]
[{'label': 'neutral', 'score': 0.9327678680419922}, {'label': 'optimism', 'score': 0.03826214745640755}, {'label': 'admiration', 'score': 0.007958308793604374}, {'label': 'disappointment', 'score': 0.005361044313758612}, {'label': 'desire', 'score': 0.0028765827883034945}]
[{'label': 'neutral', 'score': 0.965449333190918}, {'label': 'optimism', 'score': 0.012338102795183659}, {'label': 'admiration', 'score': 0.004806015640497208}, {'label': 'love', 'score': 0.0035072672180831432}, {'label': 'desire', 'score': 0.0032563006971031427}]
[{'label': 'neutral', 'score': 0.9723483920097351}, {'label': 'optimism', 'score': 0.012933923862874508}, {'label': 'admiration', 'score': 0.0035912857856601477}, {'label': 'desire', 'score': 0.0024714237079024315}, {'label': 'love', 'score': 0.0015183549840003252}]
[{'label': 'neutral', 'score': 0.9167222380638123}, {'label': 'excitement', 'score': 0.03587218374013901}, {'label': 'optimism', 'score': 0.007021182216703892}, {'label': 'realization', 'score': 0.005565529689192772}, {'label': 'surprise', 'score': 0.004789767786860466}]
[{'label': 'neutral', 'score': 0.9073388576507568}, {'label': 'excitement', 'score': 0.0516403391957283}, {'label': 'surprise', 'score': 0.010547490790486336}, {'label': 'curiosity', 'score': 0.0037638701032847166}, {'label': 'optimism', 'score': 0.003751738928258419}]
[{'label': 'neutral', 'score': 0.950899064540863}, {'label': 'excitement', 'score': 0.007146343123167753}, {'label': 'love', 'score': 0.006731415167450905}, {'label': 'optimism', 'score': 0.006249311380088329}, {'label': 'admiration', 'score': 0.004567127674818039}]
[{'label': 'neutral', 'score': 0.9729770421981812}, {'label': 'optimism', 'score': 0.010440132580697536}, {'label': 'admiration', 'score': 0.004174082074314356}, {'label': 'anger', 'score': 0.0019593187607824802}, {'label': 'disappointment', 'score': 0.0018107244977727532}]
[{'label': 'neutral', 'score': 0.964534342288971}, {'label': 'optimism', 'score': 0.016470428556203842}, {'label': 'desire', 'score': 0.0034716345835477114}, {'label': 'love', 'score': 0.003115370636805892}, {'label': 'anger', 'score': 0.0029180641286075115}]
[{'label': 'neutral', 'score': 0.973256528377533}, {'label': 'optimism', 'score': 0.009553449228405952}, {'label': 'love', 'score': 0.0042514493688941}, {'label': 'desire', 'score': 0.003493012161925435}, {'label': 'admiration', 'score': 0.002226076554507017}]
[{'label': 'neutral', 'score': 0.9712169766426086}, {'label': 'optimism', 'score': 0.017853539437055588}, {'label': 'desire', 'score': 0.002595811616629362}, {'label': 'admiration', 'score': 0.002233328064903617}, {'label': 'anger', 'score': 0.0015942741883918643}]
[{'label': 'neutral', 'score': 0.9657652378082275}, {'label': 'optimism', 'score': 0.020981190726161003}, {'label': 'desire', 'score': 0.002041410654783249}, {'label': 'realization', 'score': 0.001494562136940658}, {'label': 'disappointment', 'score': 0.0013410316314548254}]
